updated,source,company,title,location,is_remote,salary_currency,job_type,url,salary_estimate_min,salary_estimate_max,salary_estimate_median,seniority,skills,company_type
2026-04,hn_whoishiring,Modal,"Software Engineers (Product, System, SDK)","SF, NYC (ONSITE)",False,USD,full_time,https://engineering.ramp.com/post/why-we-built-our-background-agent,150000.0,250000.0,200000.0,mid,"Python, Go, Kubernetes, AWS, Docker, Serverless, AI Infrastructure, SDK Development, Cloud Computing, Distributed Systems",scaleup
2026-04,hn_whoishiring,Lago (getlago.com),Product & Engineering,,False,USD,full_time,https://www.getlago.com/hiring,140000.0,190000.0,165000.0,mid,"Billing Systems, Open Source, Python, JavaScript, Cloud Infrastructure, Scalability, Pricing Models, API Development, PostgreSQL, Docker",scaleup
2026-04,hn_whoishiring,Company: AMD,,,False,USD,full_time,https://github.com/iree-org/wave,180000.0,250000.0,215000.0,senior,"GPU Programming, Python, MLIR, Compiler Design, Machine Learning, C++, Performance Optimization, CUDA, OpenCL, Low-Level Systems",big_tech
2026-04,hn_whoishiring,Smarkets (https://www.smarkets.com),Full Time,"Hybrid - Onsite (London, UK)",False,USD,full_time,https://www.smarkets.com),100000.0,150000.0,125000.0,mid,"Python, Rust, Backend Development, High-Frequency Trading, Sports Betting, Scalability, PostgreSQL, AWS, Docker, CI/CD",mid_market
2026-04,hn_whoishiring,Forge Sports,Senior Engineer,London (Hybrid),False,USD,full_time,https://www.forge-sports.com/,90000.0,130000.0,110000.0,senior,"Go, Python, AWS, High-Performance Systems, B2B, Sports Trading, Reliability Engineering, Microservices, Docker, Kubernetes",startup
2026-04,hn_whoishiring,"Redmond, WA US onsite/hybrid. We're hiring on my team: Technical Program Manager II Microsoft Research Health Futures: https://apply.careers.microsoft.com/careers/job/1970393556746624",,,False,USD,full_time,https://apply.careers.microsoft.com/careers/job/1970393556746624,140000.0,200000.0,170000.0,mid,"Project Management, Healthcare, Data Analysis, Cloud Computing, Agile, Stakeholder Management, Risk Management, Compliance, Technical Documentation, Microsoft Azure",big_tech
2026-04,hn_whoishiring,Radar Labs,"Software Engineers (SRE, data platform, backend, full-stack, mobile)",,True,USD,full_time,https://radar.com,150000.0,220000.0,185000.0,senior,"Rust, TypeScript, Python, Scala, Terraform, AWS, SRE, Data Platforms, Mobile Development, API Development",scaleup
2026-04,hn_whoishiring,Hipcamp,Product Engineer,,True,USD,full_time,https://ats.rippling.com/en-US/join-the-hipcamp-team/jobs/e1a02932-198c-41d9-8f13-189f1611ab57,140000.0,200000.0,170000.0,senior,"React, Node.js, Python, AWS, Product Development, Data Analysis, UI/UX, SQL, Docker, GraphQL",scaleup
2026-04,hn_whoishiring,Findigs,Full-time,,False,USD,full_time,https://jobs.lever.co/findigs/7b967407-b4db-4bc6-8cdb-16de43821498?lever-origin=applied&lever-source%5B%5D=HackerNews),130000.0,180000.0,155000.0,mid,"Python, TypeScript, Node.js, React, AWS, Cloud Infrastructure, Scalability, PostgreSQL, Docker, CI/CD",scaleup
2026-04,hn_whoishiring,Connie Health,Multiple engineering roles,"Hybrid (Boston, MA)",False,USD,full_time,https://www.conniehealth.com,120000.0,160000.0,140000.0,mid,"Python, JavaScript, React, Node.js, AWS, Healthcare APIs, Data Analytics, SQL, Docker, Kubernetes",startup
2026-04,hn_whoishiring,YakitOfisi,Senior Full-Stack Software Developer (backend-first),,True,USD,full_time,https://docs.google.com/forms/d/e/1FAIpQLSdGsIKBVRaOS0yZu1RfCwqkkb5YWsmc56IbaHtR_i1yR09vEQ/viewform,80000.0,120000.0,100000.0,senior,".NET, ASP.NET, EF Core, PostgreSQL, Redis, AWS, Linux, Nginx, Flutter, IoT",startup
2026-04,hn_whoishiring,Rasm Labs,Full-Stack Engineer (Angular/NestJS) + Senior Cloud Engineer (AWS),,True,USD,full_time,https://news.ycombinator.com/item?id=46870506,80000.0,120000.0,100000.0,senior,"Angular, NestJS, TypeScript, PostgreSQL, AWS",startup
2026-04,hn_whoishiring,Meticulous AI,"Engineers (SWE, Platform, Forward Deployed), Founding AE",On-site,False,USD,full_time,https://jobs.ashbyhq.com/meticulous,180000.0,250000.0,215000.0,senior,"Autonomous Testing, Frontend Testing, Platform Engineering, AI Testing",startup
2026-04,hn_whoishiring,MapTiler,Full-time,,True,USD,full_time,https://www.maptiler.com,90000.0,140000.0,115000.0,senior,"WebGPU, 3D Rendering, Geospatial Visualization, Shaders, GPU Acceleration",scaleup
2026-04,hn_whoishiring,Cosuno,Senior Full Stack Developer (TypeScript) / Senior AI Engineer – LLMs & Agents,,True,USD,full_time,https://www.cosuno.com,100000.0,160000.0,130000.0,senior,"TypeScript, Full-Stack Development, LLMs, AI Agents, Construction Tech",startup
2026-04,hn_whoishiring,Prezly,Full-time,,True,USD,full_time,https://www.prezly.com,80000.0,120000.0,100000.0,senior,"PHP, Symfony, TypeScript, React, PostgreSQL",scaleup
2026-04,hn_whoishiring,Stream,Multiple Positions,,True,USD,full_time,https://tinyurl.com/2u5x9f9w,130000.0,200000.0,165000.0,senior,"Go, Backend Engineering, Scaling, Distributed Systems",scaleup
2026-04,hn_whoishiring,BitRipple,Full Time,USA,True,USD,full_time,https://www.linkedin.com/in/michaelluby/,150000.0,220000.0,185000.0,senior,"GPU Programming, RDMA, NCCL, Network Optimization, AI Infrastructure",startup
2026-04,hn_whoishiring,Blackshark AI,Software Engineers & Platform Engineer,,True,USD,full_time,https://jobs.eu.lever.co/blackshark/6110fedd-5cd8-40e5-ac11-f32b287c1f9b,90000.0,140000.0,115000.0,senior,"Geospatial AI, Satellite Imagery, 3D Reconstruction, Platform Engineering, AI Infrastructure",scaleup
2026-04,hn_whoishiring,Bookarang,DevOps/Backend developer,"Fulltime, Onsite",False,USD,full_time,https://www.nbdbiblion.nl/over-nbd-biblion/vacatures/vacature-software-engineer,65000.0,85000.0,75000.0,mid,"DevOps, Backend Development, AI, Book Recommendation Systems",mid_market
2026-04,hn_whoishiring,Moyai,"Amsterdam, The Netherlands",ONSITE,False,USD,full_time,https://www.linkedin.com/in/rhommes/](https://www.linkedin.com/in/rhommes/),80000.0,120000.0,100000.0,senior,"TypeScript, Python, Cloud Native, Product Engineering, Startup Experience",startup
2026-04,hn_whoishiring,SpruceID (YC W21),Full-Time,,True,USD,full_time,https://jobs.lever.co/sprucesystems/,90000.0,140000.0,115000.0,junior,"digital identity, privacy technologies, blockchain, cryptography, web3, AI security, authentication systems, data sovereignty, decentralized systems, Python",startup
2026-04,hn_whoishiring,ChainSecurity,Blockchain Security Engineer,"INTERNS , HYBRID/REMOTE, Zurich, Switzerland",True,USD,full_time,https://chainsecurity.com/,80000.0,130000.0,105000.0,junior,"blockchain, smart contracts, security auditing, cryptography, Ethereum, Solidity, Python, cybersecurity, penetration testing, web3",startup
2026-04,hn_whoishiring,Obie,Full-time,"Chicago, IL (Hybrid Tue/Thu) or Remote (US)",True,USD,full_time,"https://ats.rippling.com/obie/jobs/76234395-2934-4746-a421-5e0ba0173f55,",120000.0,180000.0,150000.0,mid,"product management, project management, insurtech, regulatory compliance, software development, customer-facing products, internal tools, agile methodologies, stakeholder management, data analysis",startup
2026-04,hn_whoishiring,eventfirst,Senior Full-Stack Engineer,,True,USD,full_time,https://eventfirst.jobs.personio.com/job/1646275,100000.0,160000.0,130000.0,senior,"fullstack development, AI/LLM, Python, JavaScript, React, Node.js, UX design, product development, API integration, cloud services",startup
2026-04,hn_whoishiring,Rover,Software Engineers (Multiple Roles),"Barcelona, Spain & Seattle, USA",False,USD,full_time,https://www.rover.com/careers/engineering,110000.0,180000.0,145000.0,mid,"fullstack development, Python, JavaScript, React, Node.js, AWS, microservices, mobile development, ecommerce, scalability",mid_market
2026-04,hn_whoishiring,CASUS,Full-time,,True,USD,full_time,https://getcasus.com,90000.0,150000.0,120000.0,mid,"fullstack development, AI/ML, Python, JavaScript, React, Node.js, legal tech, workflow automation, compliance systems, database design",startup
2026-04,hn_whoishiring,StorPool,Senior Software Engineer - Storage Core (C/Linux),,True,USD,full_time,https://storpool.com/force/senior-software-engineer-storage-core-c-linux,140000.0,220000.0,180000.0,senior,"C, Linux kernel, storage systems, distributed systems, performance optimization, low-latency programming, cloud storage, virtualization, networking, debugging",mid_market
2026-04,hn_whoishiring,Proton (https://proton.me),Privacy & productivity,"Europe, hybrid ONSITE, visa sponsorship",False,USD,full_time,https://proton.me),130000.0,180000.0,155000.0,senior,"Rust, C++, privacy technologies, encryption, desktop applications, mobile development, security, Linux, Windows, macOS",scaleup
2026-04,hn_whoishiring,Nango,Full-time,,True,USD,full_time,https://nango.dev,120000.0,200000.0,160000.0,mid,"API development, Python, Node.js, cloud infrastructure, AI integration, developer tools, authentication, webhooks, REST APIs, PostgreSQL",scaleup
2026-04,hn_whoishiring,AIRMO,"FE, FS, ML engineers",ONSITE,False,USD,full_time,https://www.airmo.io/careers,80000.0,140000.0,110000.0,mid,"LiDAR, hyperspectral imaging, Python, machine learning, data processing, cloud computing, GIS, remote sensing, C++, JavaScript",startup
2026-04,hn_whoishiring,PlantingSpace,Full-time,,True,USD,full_time,https://planting.space,90000.0,150000.0,120000.0,mid,"AI, Reasoning Systems, Knowledge Representation, Symbolic AI, Probabilistic Computing, Python, Research, Algorithms, Data Science, Machine Learning",startup
2026-04,hn_whoishiring,Runable,Software Engineer,,False,USD,full_time,https://runable.com,60000.0,120000.0,90000.0,mid,"AI, LLM, Software Engineering, Python, Scalability, Backend Systems, Token Processing, Web Development, Machine Learning, Cloud Computing",startup
2026-04,hn_whoishiring,CrazyGames,Full-time,,True,USD,full_time,https://about.crazygames.com/,70000.0,120000.0,95000.0,mid,"WebGPU, WebAssembly, Game Development, 3D Graphics, JavaScript, HTML5, Browser Games, Performance Optimization, Frontend, Web Technologies",mid_market
2026-04,hn_whoishiring,Hack Club,"Quality & Integrity Lead, YSWS",ONSITE,False,USD,full_time,https://hackclub.com,55000.0,70000.0,62500.0,senior,"Nonprofit Management, Quality Assurance, Integrity, Community Building, Education, Project Management, Teen Engagement, Transparency, Event Coordination, Mentorship",nonprofit
2026-04,hn_whoishiring,Comper,Multiple roles (engineering + design),ONSITE,False,USD,full_time,https://comper.io,90000.0,110000.0,100000.0,mid,"Software Engineering, Design, LLM, Git, Code Analysis, Architecture, Python, JavaScript, Data Visualization, AI Integration",startup
2026-04,hn_whoishiring,N26 SE,"Sr. SREs, Sr. Cloud Security Engineers,  JVM Backend Engineers",ONSITE,False,USD,full_time,https://www.n26.com,90000.0,140000.0,115000.0,senior,"SRE, Cloud Security, JVM, Backend Engineering, Java, Kotlin, AWS, DevOps, Banking Systems, Microservices",mid_market
2026-04,hn_whoishiring,Veho,No Visa,NYC or Boston,False,USD,full_time,https://shipveho.com/careers,140000.0,220000.0,180000.0,staff,"Data Science, Data Engineering, AWS, Distributed Systems, Python, SQL, Machine Learning, Big Data, Cloud Computing, Infrastructure",scaleup
2026-04,hn_whoishiring,Jurisphere.ai,Lead DevOps / SRE,Bangalore (Hybrid),False,USD,full_time,https://docs.google.com/document/d/1x2WKM0iXlvUVDZXm4SQVr53sPoJv9IVi0GisrHgVhP8/edit?usp=sharing,70000.0,100000.0,85000.0,senior,"DevOps, SRE, Cloud Infrastructure, Reliability, SLO, Incident Response, Monitoring, Automation, AWS, Kubernetes",scaleup
2026-04,hn_whoishiring,Artificial Analysis,Multiple Roles,,True,USD,full_time,https://artificialanalysis.ai,120000.0,200000.0,160000.0,mid,"AI Benchmarking, Data Analysis, Machine Learning, Python, Research, Analytics, AI Technologies, Evaluation, Statistics, Data Visualization",scaleup
2026-04,hn_whoishiring,Emergent AI,Full-time,,False,USD,full_time,https://job-boards.greenhouse.io/emergentlabsinc/jobs/4108047009,80000.0,140000.0,110000.0,mid,"AI Agents, LLM, Backend Systems, Orchestration, Observability, Python, Scalability, Production Systems, Machine Learning, Cloud Infrastructure",startup
2026-04,hn_whoishiring,DeepL,Full-time,HYBRID,False,USD,full_time,https://jobs.ashbyhq.com/DeepL,140000.0,220000.0,180000.0,mid,"AI, Machine Translation, NLP, Backend, Full Stack, Data Engineering, HPC, Python, TensorFlow, Cloud",scaleup
2026-04,hn_whoishiring,Sells,Full Stack Engineer,ONSITE,False,USD,full_time,https://sleet-jodhpur-9b5.notion.site/4c252ed6125645059aeae1c5d2f973cd,90000.0,130000.0,110000.0,mid,"Full Stack Development, Internal Tools, Automation, Python, JavaScript, React, API Integration, Workflow Management, M&A, Finance",mid_market
2026-04,hn_whoishiring,Speakeasy,,San Francisco or London,False,USD,full_time,https://www.speakeasy.com/,150000.0,220000.0,185000.0,mid,"API Development, SDK Generation, OpenAPI, Terraform, CLI Tools, Developer Tools, Python, Go, Cloud, DevOps",scaleup
2026-04,hn_whoishiring,Adalat AI,"Go, React, Next.js, k8s",,True,USD,full_time,https://www.adalat.ai,30000.0,60000.0,45000.0,mid,"Go, React, Next.js, Kubernetes, AI, Legal Tech, Natural Language Processing, Cloud, Microservices, API Development",startup
2026-04,hn_whoishiring,Atomic Tessellator,Various,,True,USD,full_time,https://atomictessellator.com,120000.0,180000.0,150000.0,mid,"Materials Simulation, Machine Learning, GPU Computing, Python, C++, HPC, Aerospace, Nuclear Fusion, Scientific Computing, MLIPs",startup
2026-04,hn_whoishiring,Annex Risk,Backend + Data Engineer,,False,USD,full_time,https://wellfound.com/jobs/3509845-software-engineer-data-engineer,130000.0,180000.0,155000.0,mid,"Backend Development, Data Engineering, Insurance Tech, Python, SQL, AWS, API Design, Data Pipelines, Fintech, Cloud Infrastructure",startup
2026-04,hn_whoishiring,Source (https://source.network),Full-Time,,True,USD,full_time,https://careers.source.network,140000.0,200000.0,170000.0,mid,"Edge AI, Mobile Development, IoT, Data Engineering, Trust Systems, Python, Go, Kubernetes, Cloud Computing, Security",startup
2026-04,hn_whoishiring,EnergyHub,Director of Engineering,,True,USD,full_time,https://grnh.se/4eq0bxsv2us,225000.0,275000.0,250000.0,director,"Engineering Management, Team Leadership, Energy Tech, Smart Grid, IoT, Python, Java, Cloud Architecture, DevOps, Agile",scaleup
2026-04,hn_whoishiring,Kato,Senior Software Engineer,ONSITE,False,USD,full_time,https://jobs.ashbyhq.com/Pear-VC/214dc247-0778-485b-8a3d-067...,180000.0,240000.0,210000.0,senior,"AI, Machine Learning, Regulatory Compliance, Fintech, Python, AWS, Docker, Kubernetes, API Development, Voice AI",startup
2026-04,hn_whoishiring,Stellar Science,"Full time, interns/co-ops","Hybrid (USA) Albuquerque NM, Washington DC (Tysons VA), Dayton OH",False,USD,full_time,https://www.stellarscience.com,45000.0,65000.0,55000.0,intern,"Scientific Software, Engineering Analysis, Space Situational Awareness, C++, Python, MATLAB, Simulation, Data Analysis, Physics Modeling, Government Contracts",mid_market
2026-04,hn_whoishiring,Surge AI (https://surgehq.ai/careers),Full-time,ONSITE SF or NYC,True,USD,full_time,https://surgehq.ai/careers,140000.0,220000.0,180000.0,mid,"Full-stack, Product Engineering, AI, Data Platform, Python, JavaScript, React, Node.js, Cloud, Machine Learning",scaleup
2026-04,hn_whoishiring,DoShare Labs,India,,True,USD,full_time,https://news.ycombinator.com/item?id=46865353,80000.0,140000.0,110000.0,mid,"Python, Go, Kubernetes, GCP, AWS, Azure, Cloudflare, Infrastructure, DevOps, Communication",startup
2026-04,hn_whoishiring,Float Technologies,Applied AI Engineer,ONSITE,False,USD,full_time,https://www.float.tech/careers,120000.0,225000.0,172500.0,mid,"AI, Machine Learning, Capital Markets, Finance, Python, TensorFlow, PyTorch, Data Science, Cloud, API",startup
2026-04,hn_whoishiring,Procore,Multiple Engineering Roles (IC + Management),Onsite,False,USD,full_time,https://careers.procore.com,150000.0,250000.0,198000.0,mid,"Construction Management, SaaS, Cloud, Java, JavaScript, React, AWS, Microservices, DevOps, Project Management",enterprise
2026-04,hn_whoishiring,Found,"Engineering (EM and IC roles, platform and product teams), Data, Data infra, Product",,True,USD,full_time,https://found.com/careers,150000.0,250000.0,200000.0,mid,"Engineering Management, Platform Engineering, Product Engineering, Data Engineering, Data Infrastructure, Banking, Fintech, Python, Java, AWS",scaleup
2026-04,hn_whoishiring,"good luck finding new roles everyone, hacker-news-senpai. I am sure this year will hold many great and wonderful things.",,,False,USD,full_time,https://news.ycombinator.com/item?id=46864676,,,,mid,,other
2026-04,hn_whoishiring,Northstar Security,Software Engineer,Onsite,False,USD,full_time,https://news.ycombinator.com/item?id=46864577,130000.0,190000.0,160000.0,mid,"Cybersecurity, AI, Semantic Layer, Data Integration, Python, Go, Cloud, Kubernetes, DevOps, Machine Learning",startup
2026-04,hn_whoishiring,Socket,Staff/Senior Software Engineer,,True,USD,full_time,https://jobs.ashbyhq.com/socket/c1625d37-2c92-4455-8d3a-5ed3cefe3410,180000.0,280000.0,230000.0,senior,"Security, Open Source, Supply Chain, Python, Go, JavaScript, DevOps, Cloud, API, Machine Learning",scaleup
2026-04,hn_whoishiring,Elsewhere,TypeScript Game Developer,,False,USD,full_time,https://news.ycombinator.com/item?id=46864481,90000.0,150000.0,120000.0,mid,"TypeScript, Game Development, Generative AI, Multiplayer, Roguelike, Deckbuilding, CCG, Unity, Node.js, WebSockets",startup
2026-04,hn_whoishiring,Tailscale,Developer Advocates + many others,,True,USD,full_time,https://job-boards.greenhouse.io/tailscale/jobs/4656023005,140000.0,220000.0,180000.0,mid,"Developer Advocacy, Networking, Security, Go, Linux, Cloud, DevOps, API, Documentation, Video Production",scaleup
2026-04,hn_whoishiring,Knit Health,AI/ML Engineer + others,ONSITE + REMOTE (US),True,USD,full_time,https://news.ycombinator.com/item?id=46864372,160000.0,240000.0,200000.0,senior,"AI/ML, Clinical Foundation Model, Healthcare, Python, TensorFlow, PyTorch, Systems Engineering, Clinical Domain, Venture-Backed, Data Pipelines",startup
2026-04,hn_whoishiring,Songscription,Founding Fullstack Engineer,Onsite,False,USD,full_time,https://www.musicbusinessworldwide.com/songscription-raises-5m-in-funding-as-shazam-for-sheet-music-platform-reaches-150k-users/),140000.0,200000.0,170000.0,senior,"Full-Stack, AI, Music Transcription, Machine Learning, Python, JavaScript, Startup, Funding, Music Tech, Neural Networks",startup
2026-04,hn_whoishiring,Halfpricesoft,Founding Engineer,ONSITE,False,USD,full_time,https://www.halfpricesoft.com/career/founding-engineer/,175000.0,210000.0,192500.0,senior,"Cloud-Native, Payroll, Tax Compliance, Legacy Systems, SaaS, Small Business, Bootstrapped, Profitability, Scalability, Modernization",mid_market
2026-04,hn_whoishiring,Plutus,"Kirkland, WA (In Person) Founding Engineer",,False,USD,full_time,https://news.ycombinator.com/item?id=46863917,150000.0,220000.0,185000.0,senior,"Fintech, Scalable Systems, Architecture, Engineering Best Practices, Python, Java, Cloud, Investment Strategies, Technical Leadership, Startup",startup
2026-04,hn_whoishiring,Bliro.io,Munich,,False,USD,full_time,https://news.ycombinator.com/item?id=46863884,90000.0,130000.0,110000.0,senior,"iOS, Swift, Product Management, Mobile Development, Tech Leadership, App Development, Germany Market, Seed Stage, Founding Team, UI/UX",startup
2026-04,hn_whoishiring,Notable Health,Staff Fullstack Engineer/Senior Software Engineer/Forward Deployed Engineer,Hybrid,False,USD,full_time,https://jobs.ashbyhq.com/notable,180000.0,250000.0,215000.0,staff,"Full-Stack, AI, Healthcare, Automation, JavaScript, Python, Cloud, DevOps, Clinical Workflows, Product Development",scaleup
2026-04,hn_whoishiring,Uncountable,,"NY, SF, London & Munich (In-Person)",False,USD,full_time,https://www.uncountable.com/hiring/hn,130000.0,180000.0,155000.0,mid,"Full-Stack, SaaS, R&D, Materials Science, Chemicals, Life Sciences, Python, JavaScript, Cloud, Data Analysis",scaleup
2026-04,hn_whoishiring,Immunera,Principal Machine Learning Engineer,NYC area (hybrid),False,USD,full_time,https://www.immunera.ai/jobs,200000.0,300000.0,250000.0,principal,"Machine Learning, Python, TensorFlow, PyTorch, Gene Sequencing, Healthcare, AI, Data Science, Research, Autoimmune Disease",startup
2026-04,hn_whoishiring,Tech and Research roles,,Remote (US) or on-site in Albuquerque,True,USD,full_time,https://www.americafirstpolicy.com/careers,80000.0,120000.0,100000.0,mid,"Policy Research, Data Analysis, Coding, Public Policy, Research, Government, Analysis, Communication, Technical Writing, US Politics",nonprofit
2026-04,hn_whoishiring,Splash Tech,FE/Fullstack Mid-Senior/Senior,,True,USD,full_time,https://splash.tech/,110000.0,160000.0,135000.0,senior,"JavaScript, React, Node.js, TypeScript, Frontend, Backend, Gaming, Distributed Systems, Product Thinking, EU Market",startup
2026-04,hn_whoishiring,Silkline,Senior Software Engineer,ONSITE (5 days/week),False,USD,full_time,https://silkline.ai,150000.0,220000.0,185000.0,senior,"AI, Procurement, Aerospace, Defense, Supply Chain",startup
2026-04,hn_whoishiring,Evervault,Full Time,Hybrid (3 days in office),False,USD,full_time,https://evervault.com,150000.0,220000.0,185000.0,mid,"Cryptography, Data Security, Encryption, Payments, Banking",scaleup
2026-04,hn_whoishiring,Fusionbox,Python + TypeScript Engineers,,True,USD,full_time,https://news.ycombinator.com/item?id=46862707,110000.0,160000.0,135000.0,mid,"Python, TypeScript, Django, Enterprise Software, Consulting",agency
2026-04,hn_whoishiring,MiLaboratories,"Bilbao, Spain",ONSITE,False,USD,full_time,https://news.ycombinator.com/item?id=46862621,80000.0,120000.0,100000.0,mid,"Genomics, Data Processing, Biology, Drug Development, Research",startup
2026-04,hn_whoishiring,Puma.tech,"iOS/MacOS, Android, Ai/ML, Growth",,True,USD,full_time,https://puma.tech,140000.0,200000.0,170000.0,mid,"iOS, macOS, Android, AI, Machine Learning, Growth, Browser Development",startup
2026-04,hn_whoishiring,Hike Medical,Senior+ Software Engineer,Boston (ONSITE),False,USD,full_time,https://jobs.ashbyhq.com/hike-medical/c5a39cb5-fdaa-457d-86df-6821f57cdeab,130000.0,180000.0,155000.0,senior,"AI, Computer Vision, 3D Printing, Healthcare, Software Engineering",startup
2026-04,hn_whoishiring,Level 12,"Full Stack Web Developer - Python, JavaScript, SQL",,True,USD,full_time,https://www.level12.io/careers/,95000.0,145000.0,120000.0,mid,"Python, JavaScript, SQL, Full Stack, Web Development",agency
2026-04,hn_whoishiring,Adobe - Brand Concierge,2 Sr. AI Systems Architect with ML,ONSITE (3 days - hybrid),False,USD,full_time,https://business.adobe.com/products/brand-concierge.html,180000.0,250000.0,215000.0,senior,"AI Systems, Machine Learning, Architecture, Conversational AI, Product Development",scaleup
2026-04,hn_whoishiring,ELDRICK.com,Hiring Founding AI Engineer + Videographer,,True,USD,full_time,https://news.ycombinator.com/item?id=46862317,200000.0,250000.0,225000.0,senior,"AI, Machine Learning, Golf, Data Analysis, Platform Development",startup
2026-04,hn_whoishiring,Sphinx Defense,Software Engineering,,True,USD,full_time,https://www.sphinxdefense.com,120000.0,180000.0,150000.0,mid,"Software Engineering, Communication Infrastructure, Satellite, Security, Defense Technology",startup
2026-04,hn_whoishiring,Neo.Tax,Senior Full-Stack Engineer,,True,USD,full_time,https://apply.workable.com/neo-tax/j/BD05B5C7B1/,180000.0,220000.0,200000.0,senior,"TypeScript, Node.js, React, SQL, Data Pipelines, AI, Accounting, Tax, Full-Stack, Cloud",scaleup
2026-04,hn_whoishiring,"Staff / Principal Product, Backend, Distributed Systems Engineers @Artemis in NYC",,,False,USD,full_time,https://news.ycombinator.com/item?id=46862140,200000.0,300000.0,250000.0,staff,"Python, Node.js, Rust, React, TypeScript, Kafka, ClickHouse, AWS, Distributed Systems, Cybersecurity",startup
2026-04,hn_whoishiring,ToucanTix,Lead Engineer,,True,USD,full_time,https://www.toucantix.com/careers/lead-engineer,70000.0,100000.0,85000.0,senior,"Rails, Ruby, Ticketing, E-commerce, Full-Stack, APIs, Web Development, Database, Scalability, Management",mid_market
2026-04,hn_whoishiring,DrSwarm,Founding Engineer (Full-Stack),,True,USD,full_time,https://news.ycombinator.com/item?id=46862094,140000.0,200000.0,170000.0,senior,"Next.js, TypeScript, AI, Healthcare, Automation, Full-Stack, React, Node.js, APIs, Startup",startup
2026-04,hn_whoishiring,SEEKING GROWTH PARTNER,Growth,,False,USD,full_time,https://actordo.com,120000.0,180000.0,150000.0,senior,"Growth, Marketing, AI, Product Strategy, US Market, Distribution, Positioning, Narrative, Startup, Business Development",startup
2026-04,hn_whoishiring,Flotive AI,Founding Software Engineer,Onsite (Hybrid OK),False,USD,full_time,https://flotive.ai,150000.0,180000.0,165000.0,senior,"AI, Energy, Python, Cloud, Data Processing, Regulatory Tech, Full-Stack, APIs, Machine Learning, Automation",startup
2026-04,hn_whoishiring,Midpage,Senior Software/Data Engineer,,True,USD,full_time,https://midpage.ai,170000.0,240000.0,205000.0,senior,"Data Engineering, Python, SQL, APIs, Data Pipelines, Legal Data, AI, Cloud, ETL, Big Data",scaleup
2026-04,hn_whoishiring,Jurata,Software Engineer (Frontend/Fullstack),ONSITE,False,USD,full_time,https://join.com/companies/jurata/15604453-fullstack-software-engineer-ai-powered?pid=e65242534431eadcb0c9,100000.0,150000.0,125000.0,mid,"TypeScript, React, Node.js, Full-Stack, Frontend, AI, Automation, LegalTech, Web Development, APIs",startup
2026-04,hn_whoishiring,MixMode.ai,Sr. Software Reliability Engineer,,True,USD,full_time,https://job-boards.greenhouse.io/mixmode/jobs/5011774007,150000.0,220000.0,185000.0,senior,"SRE, DevOps, Cloud, AWS, Monitoring, Automation, Reliability, Infrastructure, Scripting, CI/CD",scaleup
2026-04,hn_whoishiring,Mozart AI,2 Full-Stack Engineers (FE-leaning + BE-leaning),ONSITE (central London) / Hybrid,False,USD,full_time,https://www.forbes.com/sites/charliefink/2025/07/01/mozart-ai-empowers-music-composition-with-a-copilot/,80000.0,120000.0,100000.0,mid,"JavaScript, TypeScript, React, Node.js, AI, Audio Processing, Full-Stack, Frontend, Backend, Web Development",startup
2026-04,hn_whoishiring,Nomi.ai,Senior Machine Learning Engineer,,True,USD,full_time,https://nomi.ai,150000.0,250000.0,200000.0,senior,"Machine Learning, AI, NLP, Python, PyTorch, Cloud, Scalability, User Growth, Roleplaying, Recommendation Systems",scaleup
2026-04,hn_whoishiring,Mason,Software Engineer,,False,USD,full_time,https://www.thisismason.com/blog/being-there,130000.0,200000.0,165000.0,mid,"Full Stack, Backend, AI Agents, Real Estate, Python, JavaScript, Cloud, APIs, Data Engineering, Startup",scaleup
2026-04,hn_whoishiring,SEEKING PARTNER,Bay Area,,False,USD,full_time,https://news.ycombinator.com/item?id=46861441,150000.0,250000.0,200000.0,principal,"Systems Building, Infrastructure, Math, Research, AI, Startup, CS, Algorithms, Distributed Systems, Cloud",startup
2026-04,hn_whoishiring,Apple,Full-Stack Software Engineer,ONSITE (3 days/week in office),False,USD,full_time,https://jobs.apple.com/en-us/details/200643395-3543/full-stack-software-engineer,160000.0,250000.0,205000.0,mid,"Full Stack, Machine Learning, JavaScript, Python, React, Node.js, Cloud, Data Processing, Apple Ecosystem, Research",big_tech
2026-04,hn_whoishiring,"By turning legal code into AI code, Norm enables enterprises to move faster and more comprehensively in their legal and compliance processes with reliability and trust. Norm Ai, the leading Legal & Co",,,False,USD,full_time,https://jobs.ashbyhq.com/norm-ai?utm_source=7ow8wN5o3g.,180000.0,300000.0,240000.0,senior,"AI, Legal Tech, Compliance, Machine Learning, Python, NLP, Cloud, Security, Enterprise Software, Regulatory",scaleup
2026-04,hn_whoishiring,comparis.ch,Platform / Cloud Engineer (Senior),Hybrid (2 days onsite),False,USD,full_time,https://www.comparis.ch/people/jobs/detail/2452733,130000.0,190000.0,160000.0,senior,"Azure, Cloud, IaC, DevOps, Platform Engineering, Kubernetes, Terraform, CI/CD, Security, Networking",mid_market
2026-04,hn_whoishiring,Encube Technologies,Senior & Lead Software Engineers,,False,USD,full_time,https://www.getencube.com/we-are-encube,100000.0,180000.0,140000.0,senior,"3D Rendering, CAD, Real-time Collaboration, JavaScript, WebGL, Cloud, Manufacturing, Full Stack, TypeScript, WebSockets",scaleup
